record_id,gem_category,ministry,state,estimated_value_lakh,num_bidders,bid_cv_pct,min_bid_time_gap_minutes,min_company_age_months,avg_company_age_months,num_shell_companies,has_shared_director,winning_bid_pct_of_estimate,deadline_days,is_split_tender,spec_bias_score,gem_verified_bidders,is_fraud,fraud_type,data_source
GEM-CAL-00739,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,0.86,6,16.73,19588.1,88,121,0,0,91.14,88,0,5.63,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00740,Medical Equipment,Ministry of Agriculture,Karnataka,82.96,8,5.9,1.2,25,49,0,0,90.16,58,0,8.1,7,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00741,Product/Stationery,Ministry of Defence,Gujarat,2.39,6,11.57,25550.1,22,32,0,0,91.27,70,0,0.57,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00742,Printing Services,Ministry of Health & Family Welfare,Tamil Nadu,3.81,6,13.39,12640.7,114,140,0,0,95.45,35,0,16.36,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00743,Product/Stationery,Ministry of Power,Maharashtra,0.93,9,12.87,23808.3,89,111,0,0,84.19,53,0,24.3,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00744,Furniture,Ministry of Railways,Others,4.84,5,12.89,2749.9,27,50,0,0,83.93,31,0,4.1,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00745,Printing Services,Ministry of Agriculture,Others,6.8,4,23.94,20885.3,93,98,0,0,85.2,7,0,16.08,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00746,Furniture,Ministry of Defence,Delhi,10.61,5,12.71,12115.4,51,82,0,0,95.91,78,0,24.32,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00747,IT Services,Ministry of Defence,Gujarat,303.26,2,16.45,14282.7,65,74,0,0,91.97,68,0,2.31,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00748,Electrical Equipment,Ministry of Road Transport & Highways,Others,99.71,7,21.99,4020.7,95,120,0,0,83.92,76,0,24.77,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00749,Medical Equipment,Ministry of Railways,Delhi,250.66,3,17.53,4613.6,62,73,0,0,94.61,87,0,2.06,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00750,Laboratory Equipment,Ministry of Health & Family Welfare,Delhi,180.57,3,11.02,15184.2,106,125,0,0,91.74,35,0,19.62,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00751,Laboratory Equipment,Ministry of Health & Family Welfare,Gujarat,24.9,1,20.15,835.6,39,72,0,0,92.84,77,1,19.31,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00752,Laboratory Equipment,Ministry of Education,Delhi,118.17,5,23.71,18069.0,85,90,0,0,96.98,34,0,4.61,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00753,Laboratory Equipment,Ministry of Health & Family Welfare,Rajasthan,40.32,4,20.8,7321.8,117,123,0,0,82.69,77,0,12.23,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00754,IT Services,Ministry of Health & Family Welfare,West Bengal,729.19,3,9.86,30807.6,25,31,0,0,92.05,75,0,9.4,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00755,Laboratory Equipment,Ministry of Electronics & IT,Maharashtra,51.3,4,5.48,39927.8,62,80,0,0,89.06,68,0,22.99,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00756,Printing Services,Ministry of Agriculture,Uttar Pradesh,5.63,6,5.33,39228.2,110,125,0,0,84.41,44,0,3.4,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00757,Security Services,Ministry of Railways,Rajasthan,10.29,3,23.9,545.5,49,74,0,0,95.72,60,1,0.65,2,1,split,GEM_CALIBRATED_2024
GEM-CAL-00758,Furniture,Ministry of Health & Family Welfare,Others,3.78,6,9.6,3710.2,118,142,0,0,89.28,63,0,21.01,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00759,Civil/Construction,Ministry of Railways,Maharashtra,1154.4,5,15.34,1570.7,108,128,0,0,96.03,20,0,16.95,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00760,Product/Stationery,Ministry of Road Transport & Highways,Rajasthan,2.19,7,10.58,36200.0,81,106,0,0,93.29,65,0,16.61,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00761,Product/Stationery,Ministry of Health & Family Welfare,Delhi,2.35,8,11.99,31294.0,103,123,0,0,96.45,23,0,1.4,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00762,IT Hardware,Ministry of Housing & Urban Affairs,Karnataka,92.31,8,18.99,24746.9,25,25,0,0,83.47,90,0,20.58,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00763,Printing Services,Ministry of Agriculture,Delhi,4.9,3,9.09,18445.1,87,100,0,0,90.79,54,0,20.71,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00764,Laboratory Equipment,Ministry of Health & Family Welfare,West Bengal,63.28,4,22.02,32754.7,48,76,0,0,87.86,44,0,3.63,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00765,Product/Stationery,Ministry of Finance,Karnataka,0.98,6,9.46,25448.1,14,20,0,0,94.64,16,0,14.45,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00766,Electrical Equipment,Ministry of Finance,Rajasthan,56.87,3,21.3,11996.5,70,79,0,0,85.2,73,0,16.82,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00767,IT Hardware,Ministry of Health & Family Welfare,Rajasthan,42.08,6,22.25,28162.3,54,64,0,0,85.84,45,0,6.15,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00768,Product/Stationery,Ministry of Finance,Tamil Nadu,2.03,7,24.12,20416.6,116,137,0,0,83.77,29,0,10.51,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00769,Product/Stationery,Ministry of Housing & Urban Affairs,Delhi,4.67,7,10.97,14831.6,93,99,0,0,89.0,17,0,24.74,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00770,Civil/Construction,Ministry of Education,Karnataka,871.52,6,14.62,10020.7,57,73,0,0,89.58,56,0,4.1,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00771,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,4.86,9,10.1,38552.1,26,50,0,0,91.18,61,0,19.05,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00772,Laboratory Equipment,Ministry of Finance,Delhi,69.35,1,12.52,38803.9,20,43,0,0,84.39,55,0,3.05,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00773,Medical Equipment,Ministry of Power,Others,86.38,6,12.54,37121.0,96,106,0,0,90.36,22,0,17.74,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00774,Electrical Equipment,Ministry of Health & Family Welfare,West Bengal,55.39,5,18.34,7063.1,50,63,0,0,86.93,87,0,13.23,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00775,Furniture,Ministry of Education,West Bengal,18.19,7,5.67,665.8,28,36,0,0,84.58,72,0,6.14,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00776,Electrical Equipment,Ministry of Electronics & IT,Uttar Pradesh,45.19,8,15.6,11510.0,27,39,0,0,96.25,28,0,13.83,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00777,Medical Equipment,Ministry of Defence,Gujarat,24.9,2,23.9,2225.8,44,46,0,0,90.31,77,1,10.25,1,1,split,GEM_CALIBRATED_2024
GEM-CAL-00778,Furniture,Ministry of Railways,Others,8.78,4,23.99,1257.0,17,22,0,0,90.21,29,0,21.15,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00779,Laboratory Equipment,Ministry of Health & Family Welfare,Others,77.69,3,6.28,18513.0,104,113,0,0,92.92,89,0,9.82,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00780,Electrical Equipment,Ministry of Defence,Others,42.95,5,8.47,4085.9,97,129,0,0,92.12,86,0,19.13,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00781,Electrical Equipment,Ministry of Defence,Tamil Nadu,15.55,3,1.42,54.2,10,33,0,1,98.34,26,0,10.82,2,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00782,Furniture,Ministry of Defence,West Bengal,5.67,7,20.06,3793.6,79,93,0,0,93.12,86,0,3.2,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00783,Product/Stationery,Ministry of Health & Family Welfare,Maharashtra,1.83,8,13.58,33053.1,30,49,0,0,85.81,12,0,3.31,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00784,Product/Stationery,Ministry of Housing & Urban Affairs,Tamil Nadu,4.13,5,19.23,22840.4,104,123,0,0,85.25,61,0,17.44,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00785,Civil/Construction,Ministry of Health & Family Welfare,Others,926.68,7,14.28,8583.9,69,70,0,0,90.86,42,0,5.03,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00786,IT Hardware,Ministry of Education,Bihar,30.23,4,15.6,15699.1,70,104,0,0,83.24,27,0,7.24,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00787,IT Services,Ministry of Defence,Bihar,455.46,3,7.55,15018.2,118,149,0,0,95.81,43,0,16.5,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00788,Product/Stationery,Ministry of Electronics & IT,Gujarat,1.46,8,16.77,13713.0,107,142,0,0,88.44,66,0,18.03,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00789,IT Hardware,Ministry of Defence,Delhi,208.09,6,15.88,337.5,67,88,0,0,98.37,15,0,7.87,5,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00790,Product/Stationery,Ministry of Electronics & IT,Tamil Nadu,3.5,7,9.79,9312.5,106,142,0,0,93.1,44,0,5.04,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00791,Security Services,Ministry of Road Transport & Highways,Madhya Pradesh,18.67,7,11.36,25189.2,106,121,0,0,94.51,56,0,9.83,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00792,Furniture,Ministry of Finance,Bihar,9.52,5,13.8,27360.4,102,110,0,0,91.02,79,0,7.92,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00793,Medical Equipment,Ministry of Railways,Uttar Pradesh,154.65,5,14.31,4691.7,80,104,0,0,92.26,21,0,22.41,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00794,Electrical Equipment,Ministry of Defence,Madhya Pradesh,49.88,6,18.19,18886.8,18,22,0,0,86.82,29,0,7.79,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00795,Printing Services,Ministry of Railways,Tamil Nadu,7.9,7,6.84,29107.3,35,42,0,0,82.77,82,0,19.06,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00796,Furniture,Ministry of Defence,Madhya Pradesh,2.24,2,7.65,20284.2,54,68,0,0,90.02,17,0,9.01,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00797,Medical Equipment,Ministry of Power,West Bengal,296.34,5,12.24,1212.0,26,56,0,0,99.15,19,0,9.84,4,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00798,IT Services,Ministry of Housing & Urban Affairs,Others,263.57,3,23.21,22467.6,69,74,0,0,90.94,19,0,0.53,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00799,Medical Equipment,Ministry of Power,Bihar,153.43,3,18.33,39385.1,18,37,0,0,87.51,50,0,20.86,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00800,Printing Services,Ministry of Power,Uttar Pradesh,3.33,7,14.91,10247.6,29,42,0,0,85.19,43,0,12.18,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00801,IT Hardware,Ministry of Agriculture,Uttar Pradesh,137.03,4,19.3,958.2,51,56,0,0,90.41,22,0,24.13,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00802,Laboratory Equipment,Ministry of Education,Delhi,22.45,5,6.47,25883.6,97,120,0,0,91.21,59,0,2.74,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00803,Product/Stationery,Ministry of Electronics & IT,Madhya Pradesh,1.23,10,24.68,42067.0,79,106,0,0,86.3,22,0,2.79,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00804,Product/Stationery,Ministry of Health & Family Welfare,Gujarat,1.74,7,8.93,279.1,96,121,0,0,99.7,31,0,5.64,6,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00805,Electrical Equipment,Ministry of Railways,Uttar Pradesh,22.27,6,5.14,9415.6,28,28,0,0,82.85,54,0,10.39,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00806,Laboratory Equipment,Ministry of Railways,Karnataka,24.9,1,12.72,2286.7,86,90,0,0,95.45,72,1,4.51,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00807,Product/Stationery,Ministry of Finance,Others,1.61,9,22.87,19985.5,64,70,0,0,87.03,72,0,21.51,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00808,Furniture,Ministry of Agriculture,Bihar,20.08,3,19.11,3859.5,120,140,0,0,82.1,79,0,5.87,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00809,Medical Equipment,Ministry of Road Transport & Highways,Others,138.35,3,14.8,24507.1,97,119,0,0,90.04,17,0,3.0,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00810,IT Hardware,Ministry of Road Transport & Highways,Karnataka,64.16,4,24.33,10006.6,13,24,0,0,82.76,68,0,18.46,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00811,IT Hardware,Ministry of Road Transport & Highways,Karnataka,21.34,6,6.0,15928.5,12,48,0,0,95.19,84,0,10.17,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00812,IT Services,Ministry of Power,Karnataka,94.4,3,18.46,38339.0,39,47,0,0,96.42,29,0,7.43,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00813,Medical Equipment,Ministry of Finance,Tamil Nadu,278.21,3,6.33,525.3,3,17,0,1,93.56,35,0,2.13,2,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00814,Product/Stationery,Ministry of Housing & Urban Affairs,Rajasthan,2.67,11,7.03,23685.2,25,56,0,0,85.27,62,0,5.03,11,0,none,GEM_CALIBRATED_2024
GEM-CAL-00815,Medical Equipment,Ministry of Railways,Karnataka,823.34,2,7.73,159.6,4,5,0,1,93.94,18,0,2.63,1,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00816,Medical Equipment,Ministry of Electronics & IT,Others,320.5,2,5.48,11348.0,106,140,0,0,84.24,48,0,21.64,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00817,IT Services,Ministry of Defence,Karnataka,284.14,5,5.93,14328.4,113,136,0,0,92.92,37,0,0.62,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00818,Product/Stationery,Ministry of Health & Family Welfare,Delhi,7.68,9,6.88,28189.3,66,82,0,0,84.15,51,0,8.28,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00819,Product/Stationery,Ministry of Housing & Urban Affairs,Rajasthan,3.48,9,16.56,8249.0,23,38,0,0,87.42,84,0,17.66,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00820,Medical Equipment,Ministry of Health & Family Welfare,Maharashtra,23.65,2,11.66,4260.9,14,19,0,0,95.45,25,0,67.5,1,1,spec_bias,GEM_CALIBRATED_2024
GEM-CAL-00821,Product/Stationery,Ministry of Defence,Uttar Pradesh,1.77,5,15.04,5129.1,20,55,0,0,93.91,41,0,19.71,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00822,Product/Stationery,Ministry of Defence,Others,1.17,1,14.81,3459.7,15,51,0,0,97.47,87,0,70.39,0,1,spec_bias,GEM_CALIBRATED_2024
GEM-CAL-00823,IT Hardware,Ministry of Health & Family Welfare,Maharashtra,9.75,5,8.65,5046.2,71,78,0,0,82.67,43,0,11.83,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00824,Product/Stationery,Ministry of Defence,West Bengal,7.14,8,8.53,5873.2,116,150,0,0,83.39,73,0,23.43,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00825,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,1.12,10,5.81,18017.4,83,101,0,0,89.5,61,0,23.74,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00826,Security Services,Ministry of Health & Family Welfare,Others,14.46,7,17.95,10335.9,14,41,0,0,88.62,16,0,13.04,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00827,IT Hardware,Ministry of Road Transport & Highways,Bihar,68.8,3,13.65,224.5,28,48,0,0,99.49,74,0,14.36,2,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00828,Security Services,Ministry of Road Transport & Highways,Maharashtra,37.05,5,19.6,13943.0,27,43,0,0,86.1,82,0,3.11,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00829,Furniture,Ministry of Electronics & IT,Others,10.75,7,12.25,39589.0,18,49,0,0,93.12,52,0,14.32,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00830,Medical Equipment,Ministry of Defence,Delhi,102.84,3,17.53,12733.9,38,52,0,0,85.25,18,0,17.0,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00831,Security Services,Ministry of Railways,Gujarat,11.66,5,19.35,1341.2,40,64,0,0,84.07,53,0,20.54,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00832,Civil/Construction,Ministry of Finance,Gujarat,2771.91,2,12.58,657.0,22,38,0,0,82.76,30,0,5.25,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00833,Printing Services,Ministry of Defence,Uttar Pradesh,4.48,7,16.93,17990.8,31,34,0,0,95.87,51,0,11.56,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00834,Security Services,Ministry of Road Transport & Highways,Uttar Pradesh,40.47,5,13.77,40349.8,119,145,0,0,95.81,39,0,17.88,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00835,IT Services,Ministry of Defence,Uttar Pradesh,561.19,4,7.75,6481.6,32,56,0,0,90.07,74,0,5.9,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00836,Furniture,Ministry of Electronics & IT,Delhi,2.68,4,15.31,9006.3,92,121,0,0,91.88,77,0,10.94,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00837,Electrical Equipment,Ministry of Health & Family Welfare,Gujarat,45.32,8,10.56,37548.8,94,126,0,0,88.3,33,0,15.22,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00838,Product/Stationery,Ministry of Electronics & IT,Karnataka,2.99,8,19.97,29822.7,104,126,0,0,88.8,73,0,0.14,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00839,Electrical Equipment,Ministry of Agriculture,Madhya Pradesh,82.97,4,13.19,43042.7,114,145,0,0,87.47,83,0,21.87,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00840,Printing Services,Ministry of Electronics & IT,Others,3.05,6,14.3,2448.2,17,52,0,0,83.39,69,0,14.04,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00841,Laboratory Equipment,Ministry of Road Transport & Highways,Gujarat,18.95,3,19.32,29821.9,61,86,0,0,96.81,34,0,14.05,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00842,Printing Services,Ministry of Health & Family Welfare,Maharashtra,8.18,5,18.1,38704.8,113,130,0,0,96.71,89,0,14.38,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00843,Printing Services,Ministry of Housing & Urban Affairs,Gujarat,3.42,6,7.26,2270.6,113,118,0,0,85.18,14,0,2.48,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00844,Medical Equipment,Ministry of Health & Family Welfare,West Bengal,16.05,6,16.44,27620.0,13,41,0,0,89.16,43,0,13.83,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00845,Product/Stationery,Ministry of Defence,Uttar Pradesh,2.28,3,17.52,2.7,33,53,0,0,95.83,10,0,20.12,2,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00846,IT Hardware,Ministry of Health & Family Welfare,Others,24.68,4,24.0,1493.8,75,85,0,0,87.18,66,0,21.01,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00847,Security Services,Ministry of Agriculture,Rajasthan,17.28,5,13.82,17079.4,77,105,0,0,89.91,79,0,18.69,5,0,none,GEM_CALIBRATED_2024
